"country","date","agricultural_land%","forest_land%","land_area","avg_precipitation","trade_in_services%","control_of_corruption_estimate","control_of_corruption_std","access_to_electricity%","renewvable_energy_consumption%","electric_power_consumption","CO2_emisions","other_greenhouse_emisions","population_density","inflation_annual%","real_interest_rate","risk_premium_on_lending","research_and_development_expenditure%","central_goverment_debt%","tax_revenue%","expense%","goverment_effectiveness_estimate","goverment_effectiveness_std","human_capital_index","doing_business","time_to_get_operation_license","statistical_performance_indicators","individuals_using_internet%","logistic_performance_index","military_expenditure%","GDP_current_US","political_stability_estimate","political_stability_std","rule_of_law_estimate","rule_of_law_std","regulatory_quality_estimate","regulatory_quality_std","government_expenditure_on_education%","government_health_expenditure%","multidimensional_poverty_headcount_ratio%","gini_index","birth_rate","death_rate","life_expectancy_at_birth","population","rural_population","voice_and_accountability_estimate","voice_and_accountability_std","intentional_homicides","year"
"Bangladesh","2020-01-01","76.0620726741953",14.4687716063609,130170,2666,3.72997150431671,-0.979526102542877,0.142596513032913,96.2,27.96,0,85493.1,206570.3527,1286.17155258508,5.69107474746207,4.28920499408281,3.52770555555556,0,0,7.00153674405437,8.14832024557625,-0.755047261714935,0.239036917686462,0.46403643488884,0,0,0,32.87,0,1.30186286205006,373902196399.317,-0.922474503517151,0.236120238900185,-0.560531854629517,0.15288208425045,-0.90426778793335,0.201112598180771,2.04921746253967,0.47426897,0,0,18.053,5.816,71.968,167420951,103504655,-0.769074320793152,0.127924367785454,0,2020
"Bangladesh","2021-01-01","",0,0,0,4.40597974242063,-0.962003231048584,0.154920473694801,98.9910278320313,0,0,0,0,0,5.54565430773474,3.07621573507077,6.00644444447223,0,0,7.64236301017901,8.3242513417429,-0.627411544322968,0.240108236670494,0,0,0,0,38.91744466,0,1.26977671903006,416264802185.166,-0.970162391662598,0.239415779709816,-0.611260771751404,0.159387707710266,-0.845715045928955,0.192613184452057,2.11938500404358,0,0,0,17.821,5.68,72.381,169356251,103398765,-0.769644260406494,0.130795285105705,0,2021
"Bangladesh","2022-01-01","",0,0,0,4.43835549701217,0,0,0,0,0,0,0,0,7.69695437176894,1.9724805729144,2.09060731634453,0,0,0,0,0,0,0,0,0,0,0,2.6,0,460201000095.101,0,0,0,0,0,0,0,0,0,0,0,0,0,171186372,103206552,0,0,0,2022
"Brunei Darussalam","1960-01-01","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.017,11.655,56.793,85346,48305,0,0,0,1960
"Brunei Darussalam","1961-01-01","3.98481973434535",0,5270,2722,0,0,0,0,0,0,0,0,16.9944971537002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.231,10.73,57.817,89561,49054,0,0,0,1961
"Brunei Darussalam","1962-01-01","3.98481973434535",0,5270,2722,0,0,0,0,0,0,0,0,17.8058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.991,10.449,57.667,93837,49668,0,0,0,1962
"Brunei Darussalam","1963-01-01","3.98481973434535",0,5270,2722,0,0,0,0,0,0,0,0,18.6483870967742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.673,9.268,59.779,98277,50200,0,0,0,1963
"Brunei Darussalam","1964-01-01","4.55407969639469",0,5270,2722,0,0,0,0,0,0,0,0,19.526375711575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.373,8.7,60.582,102904,50653,0,0,0,1964
"Brunei Darussalam","1965-01-01","4.55407969639469",0,5270,2722,0,0,0,0,0,0,0,0,20.4337760910816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114039500.514481,0,0,0,0,0,0,0,0,0,0,38.178,8.278,61.193,107686,51016,0,0,0,1965
"Brunei Darussalam","1966-01-01","4.36432637571157",0,5270,2722,0,0,0,0,0,0,0,0,21.3656546489564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132757527.954984,0,0,0,0,0,0,0,0,0,0,37.214,7.827,61.963,112597,51267,0,0,0,1966
"Brunei Darussalam","1967-01-01","4.36432637571157",0,5270,2722,0,0,0,0,0,0,0,0,22.3203036053131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139029537.149708,0,0,0,0,0,0,0,0,0,0,36.513,7.517,62.511,117628,51403,0,0,0,1967
"Brunei Darussalam","1968-01-01","4.55407969639469",0,5270,2722,0,0,0,0,0,0,0,0,23.2948766603416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160818235.758462,0,0,0,0,0,0,0,0,0,0,36.123,7.257,63.005,122764,51416,0,0,0,1968
"Brunei Darussalam","1969-01-01","4.55407969639469",0,5270,2722,0,0,0,0,0,0,0,0,24.2907020872865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161210236.333132,0,0,0,0,0,0,0,0,0,0,35.997,7.001,63.553,128012,51323,0,0,0,1969
"Brunei Darussalam","1970-01-01","4.55407969639469",0,5270,2722,0,0,0,0,0,0,0,0,25.3022770398482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179078929.195183,0,0,0,0,0,0,6.23915004730225,0,0,0,36.03,6.75,64.11,133343,51104,0,0,0,1970
"Brunei Darussalam","1971-01-01","3.60531309297913",0,5270,2722,0,0,0,0,0,1716.35440555003,0,0,26.3123339658444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197525739.976803,0,0,0,0,0,0,4.99501991271973,0,0,0,36.118,6.487,64.699,138666,50735,0,0,0,1971
"Brunei Darussalam","1972-01-01","3.41555977229602",0,5270,2722,0,0,0,0,0,1654.08726352807,0,0,27.3028462998102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270822794.672458,0,0,0,0,0,0,4.03928995132446,0,0,0,35.909,6.18,65.35,143886,52179,0,0,0,1972
"Brunei Darussalam","1973-01-01","3.41555977229602",0,5270,2722,0,0,0,0,0,1576.4934760004,0,0,28.2855787476281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433095587.469864,0,0,0,0,0,0,8.79329013824463,0,0,0,35.472,5.868,65.963,149065,53829,0,0,0,1973
"Brunei Darussalam","1974-01-01","3.41555977229602",0,5270,2722,0,0,0,0,0,1548.79012921705,0,0,29.2815939278937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073591771.22042,0,0,0,0,0,0,3.39270997047424,0,0,0,34.99,5.595,66.528,154314,55490,0,0,0,1974
"Brunei Darussalam","1975-01-01","3.41555977229602",0,5270,2722,0,0,0,0,0,1496.99661140098,0,0,30.2946869070209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168304306.10676,0,0,0,0,0,0,1.96133995056152,0,0,0,34.427,5.339,67.107,159653,57167,0,0,0,1975
"Brunei Darussalam","1976-01-01","3.2258064516129",0,5270,2722,0,0,0,0,0,1447.92322977754,0,0,31.3214421252372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1423037359.4965,0,0,0,0,0,0,1.97008001804352,0,0,0,33.807,5.13,67.608,165064,58854,0,0,0,1976
"Brunei Darussalam","1977-01-01","2.84629981024668",0,5270,2722,0,0,0,0,0,1401.26641651032,0,0,32.3643263757116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1732721161.47394,0,0,0,0,0,0,0,0,0,0,33.183,4.952,68.075,170560,60556,0,0,0,1977
"Brunei Darussalam","1978-01-01","2.84629981024668",0,5270,2722,0,0,0,0,0,1356.59794750704,0,0,33.4299810246679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1941579358.89798,0,0,0,0,0,0,2.11423993110657,0,0,0,32.635,4.809,68.487,176176,62284,0,0,0,1978
"Brunei Darussalam","1979-01-01","2.84629981024668",0,5270,2722,0,0,0,0,0,1313.54045869492,0,0,34.5258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2803833729.76268,0,0,0,0,0,0,1.54551994800568,0,0,0,32.106,4.687,68.862,181951,64050,0,0,0,1979
"Brunei Darussalam","1980-01-01","2.65654648956357",0,5270,2722,0,0,0,0,0,1745.41429643308,0,0,35.6586337760911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4928805777.2815,0,0,0,0,0,0,1.1910799741745,0,0,0,31.629,4.573,69.246,187921,65868,0,0,0,1980
"Brunei Darussalam","1981-01-01","2.65654648956357",0,5270,2722,0,0,0,0,0,2333.8605556958,0,0,36.8309297912713,9.13705583756339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4366231073.11486,0,0,0,0,0,0,1.61678004264832,0,0,0,31.191,4.492,69.54,194099,67742,0,0,0,1981
"Brunei Darussalam","1982-01-01","2.46679316888046",0,5270,2722,0,0,0,0,0,2706.47460499427,0,0,38.0702087286528,6.35658914728686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4264202522.65907,0,0,0,0,0,0,1.69714999198914,0,0,0,30.831,4.405,69.841,200630,69721,0,0,0,1982
"Brunei Darussalam","1983-01-01","2.46679316888046",0,5270,2722,0,0,0,0,0,3146.63916770671,0,0,39.3781783681214,1.1661807580175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3844632168.59262,0,0,0,0,0,0,0,0,0,0,30.505,4.319,70.09,207523,71805,0,0,0,1983
"Brunei Darussalam","1984-01-01","2.27703984819734",0,5270,2722,0,0,0,0,0,3344.48160535117,0,0,40.7366223908918,3.07396733909727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57408440230526,3782552643.47893,0,0,0,0,0,0,0,0,0,0,30.327,4.235,70.358,214682,73962,0,0,0,1984
"Brunei Darussalam","1985-01-01","2.27703984819734",0,5270,2722,0,0,0,0,0,3300.03286526592,0,0,42.1478178368121,2.35321528424929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88778814029385,3523532486.95521,0,0,0,0,0,0,0,0,0,0,30.223,4.168,70.582,222119,76193,0,0,0,1985
"Brunei Darussalam","1986-01-01","2.27703984819734",0,5270,2722,0,0,0,0,0,3233.03526749777,0,0,43.6081593927894,1.78124288641065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67072980761742,2358574763.85308,0,0,0,0,0,0,0,0,0,0,29.926,4.089,70.847,229815,78491,0,0,0,1986
"Brunei Darussalam","1987-01-01","2.27703984819734",0,5270,2722,0,0,0,0,0,4189.94413407821,0,0,45.1066413662239,1.24685490634577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79251495457601,2754485236.50868,0,0,0,0,0,0,4.73773002624512,0,0,0,29.567,4.041,71.019,237712,80836,0,0,0,1987
"Brunei Darussalam","1988-01-01","2.27703984819734",0,5270,2722,0,0,0,0,0,4260.79135958719,0,0,46.6278937381404,1.19284294234599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.62997709980055,2690684124.87422,0,0,0,0,0,0,5.40902996063232,0,0,0,29.266,3.981,71.236,245729,83196,0,0,0,1988
"Brunei Darussalam","1989-01-01","2.27703984819734",0,5270,2722,0,0,0,0,0,4258.90686743808,0,0,48.1633776091082,1.30430037109821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21043627031651,2985531762.88612,0,0,0,0,0,0,4.69012022018433,0,0,0,28.859,3.926,71.445,253821,85563,0,0,0,1989
"Brunei Darussalam","1990-01-01","2.08728652751423",78.3681214421252,5270,2722,0,0,0,100,0.67,4272.16639687242,3260.3,4729.264158,49.7017077798861,2.13866293163794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43773526926327,3520486979.54981,0,0,0,0,0,0,3.95995998382568,0,0,0,28.466,3.87,71.656,261928,87908,0,0,0,1990
"Brunei Darussalam","1991-01-01","2.08728652751423",78.0645161290323,5270,2722,0,0,0,100,0.43,4413.39954050248,3384.5,4938.944706,51.2068311195446,1.60000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40435012461295,3701774188.88021,0,0,0,0,0,0,3.66894006729126,0,0,0,27.768,3.817,71.871,269860,90174,0,0,0,1991
"Brunei Darussalam","1992-01-01","2.08728652751423",77.7609108159393,5270,2722,0,0,0,100,0.21,4758.19707587162,3585.4,5241.678553,52.6406072106262,1.27952755905517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24514478073449,4183633796.47628,0,0,0,0,0,0,3.74768996238709,0,0,0,26.759,3.756,72.081,277416,91331,0,0,0,1992
"Brunei Darussalam","1993-01-01","2.08728652751423",77.4573055028463,5270,2722,0,0,0,100,0,5212.26638755519,3928.1,5672.731101,54.0252371916509,4.25170068027211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74023173528116,4105729444.14733,0,0,0,0,0,0,4.29403018951416,0,0,0,25.421,3.677,72.312,284713,92236,0,0,0,1993
"Brunei Darussalam","1994-01-01","2.08728652751423",77.1537001897533,5270,2722,0,0,0,100,0,5532.05336804426,4265.1,5968.923549,55.3956356736243,2.46251844946788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98247135891837,4087219772.89949,0,0,0,0,0,0,0,0,0,0,24.116,3.603,72.553,291935,93051,0,0,0,1994
"Brunei Darussalam","1995-01-01","1.89753320683112",76.8500948766603,5270,2722,0,0,0,100,0,6342.42402966262,4600.7,6347.097696,56.7546489563567,5.96664139499613,0,0,0,0,0,0,0,0,0,0,0,0,1.017080166,0,5.47726596521598,4734103536.46706,0,0,0,0,0,0,0,0,0,0,22.9,3.532,72.816,299097,93785,0,0,0,1995
"Brunei Darussalam","1996-01-01","1.89753320683112",76.5464895635674,5270,2722,0,0.478994995355606,0.418145000934601,100,0,6793.03452690434,4827.2,6545.244584,58.1017077798861,1.99613650998079,0,0,0,0,0,0,0.927289664745331,0.181661412119865,0,0,0,0,3.303349927,0,6.24949383149313,5115454694.27896,1.23704397678375,0.421715974807739,0.816034913063049,0.353340089321136,1.348304271698,0.371400713920593,0,0,0,0,21.788,3.466,73.1,306196,94437,-0.649972319602966,0.24393267929554,2.93929378567976,1996
"Brunei Darussalam","1997-01-01","1.89753320683112",76.2428842504744,5270,2722,0,0,0,100,0,7592.22898009355,5225.2,6968.399471,59.4335863377609,1.71156004489334,0,0,0,0,0,0,0,0,0,0,0,0,4.831057905,0,7.18396455211652,5197312555.4576,0,0,0,0,0,0,0,0,0,0,20.836,3.415,73.364,313215,95011,0,0,2.5541560908641,1997
"Brunei Darussalam","1998-01-01","1.89753320683112",75.9392789373814,5270,2722,0,0.351099044084549,0.41784793138504,100,0,7730.70291611485,4517.9,6207.553659,60.7499051233397,-0.441379310344899,20.541347546287,0,0,0,0,0,0.892576634883881,0.260438412427902,0,0,0,0,6.284742844,0,7.52984389348026,4051143193.1732,1.11163866519928,0.381433337926865,0.531829595565796,0.339178889989853,0.892312943935394,0.421836733818054,5.25395011901855,0,0,0,20.075,3.375,73.619,320152,95501,-0.723196625709534,0.259721428155899,1.24940458062954,1998
"Brunei Darussalam","1999-01-01","1.89753320683112",75.6356736242884,5270,2722,0,0,0,100,0,7356.78576342705,4433,6295.923746,62.0578747628083,-0.415627597672449,-5.46084714400853,0,0,0,0,0,0,0,0,0,0,0,7.671041206,0,6.13041835206517,4600117603.79321,0,0,0,0,0,0,4.9320502281189,0,0,0,19.475,3.346,73.863,327045,95926,0,0,1.22307514726589,1999
"Brunei Darussalam","2000-01-01","1.89753320683112",75.3320683111954,5270,2722,0,0.352338552474976,0.423073261976242,100,0,7528.61412408737,4717.9,6699.814634,63.3635673624288,1.55815247634947,-18.2270122953956,0,0,0,0,0,0.866731762886047,0.282076954841614,0,0,0,0,8.996284534,0,4.06920549004446,6001280943.71691,1.30202329158783,0.396205484867096,0.517945468425751,0.295840859413147,0.942103505134583,0.400772958993912,3.70590996742249,2.14734912,0,0,19.012,3.331,74.08,333926,96291,-0.712918996810913,0.250924617052078,1.19786839319431,2000
"Brunei Darussalam","2001-01-01","2.08728652751423",75.0094876660342,5270,2722,27.4238449451599,0,0,100,0,7166.5864509843,4708.8,6638.878913,64.658064516129,0.595890410958983,11.7488836451894,0,0,0,0,0,0,0,0,0,0,0,12.91776908,0,3.8863976083707,5601020247.27601,0,0,0,0,0,0,0,2.12138677,0,0,18.618,3.326,74.276,340748,96595,0,0,0,2001
"Brunei Darussalam","2002-01-01","2.08728652751423",74.6869070208729,5270,2722,22.2970699306213,0.291513353586197,0.359899759292603,100,0,7359.05693555861,4620.1,6677.836192,65.9322580645161,-2.3149724245932,5.10668078537922,0,0.0159200001507998,0,0,0,0.845220685005188,0.259410440921783,0,0,0,0,15.32987986,0,3.87078275829112,5843367180.06094,1.15553212165833,0.392881572246552,0.48044890165329,0.326972216367722,1.0517121553421,0.309345781803131,0,2.12148499,0,0,18.225,3.339,74.426,347463,97130,-0.833585381507874,0.232230931520462,0,2002
"Brunei Darussalam","2003-01-01","2.08728652751423",74.3643263757116,5270,2722,22.4191940063403,0.294731706380844,0.351474165916443,100,0,8532.8136253866,5515.5,7704.267571,67.1812144212524,0.299999999999977,-0.569825437592307,0,0.0184199996292591,0,0,0,0.688276529312134,0.300014972686768,0,0,0,0,19.59500322,0,3.71141961800389,6557395815.59539,1.14442586898804,0.330509543418884,0.564721584320068,0.316569417715073,1.00117206573486,0.245979711413383,0,2.16172957,0,0,17.857,3.36,74.561,354045,97642,-0.776591658592224,0.243062794208527,0.847351109818116,2003
"Brunei Darussalam","2004-01-01","2.08728652751423",74.0417457305503,5270,2722,20.578069993637,0.394488990306854,0.341890603303909,100,0,8572.35595529059,5103,7306.112151,68.3986717267552,0.814223994682602,-8.96238536172462,0,0.0370099991559982,0,0,0,0.224801152944565,0.330166935920715,0,0,0,0,29.71560414,0,2.53273008763096,7872201250.91582,1.36943471431732,0.345351129770279,0.370861232280731,0.308248579502106,1.1962434053421,0.273126751184464,0,2.1231513,0,0,17.483,3.396,74.65,360461,98067,-0.797836303710938,0.237043365836143,0.554845815283505,2004
"Brunei Darussalam","2005-01-01","2.08728652751423",73.719165085389,5270,2722,18.1110655110899,0.239500239491463,0.297731190919876,100,0,8426.11605134204,4991.3,7151.55293,69.5857685009488,1.24443711883964,-11.1701021290985,0,0,0,0,0,0.594444632530212,0.268803089857101,0,0,0,0,36.46639195,0,2.3494276381516,9531417164.46943,1.21265983581543,0.352396249771118,0.233480259776115,0.320310980081558,0.910222887992859,0.199839994311333,0,1.87143219,0,0,17.138,3.438,74.731,366717,98416,-0.776663303375244,0.244675025343895,0.54537893610204,2005
"Brunei Darussalam","2006-01-01","1.95445920303605",73.3965844402277,5270,2722,17.0708010191199,0.20188070833683,0.34449428319931,100,0,8374.28381365207,7520.8,9892.980627,70.7415559772296,0.159888078345143,-4.13249944166551,0,0,0,0,0,0.866074919700623,0.346062421798706,0,0,0,0,42.18634916,0,2.3039631946555,11470462364.6891,1.12335515022278,0.355119943618774,0.115104831755161,0.332958698272705,0.935711622238159,0.274206876754761,0,1.63552713,0,0,16.881,3.491,74.783,372808,98686,-1.09865534305573,0.21760530769825,0.804703761721851,2006
"Brunei Darussalam","2007-01-01","2.16318785578748",73.0740037950664,5270,2722,17.3924834432208,0.209355533123016,0.356413245201111,100,0,8528.0978381404,7143.2,9390.362924,71.8686907020873,0.967774119525083,4.33102543162265,0,0,0,0,0,0.917741775512695,0.346851706504822,0,0,0,0,44.68,0,2.38015224434092,12247680702.8059,1.10710692405701,0.324082791805267,0.401655524969101,0.325846582651138,0.986057281494141,0.316923022270203,0,1.71080506,0,0,16.746,3.551,74.818,378748,98884,-1.06153678894043,0.211884930729866,0.792082344880574,2007
"Brunei Darussalam","2008-01-01","2.16318785578748",72.7514231499051,5270,2722,15.7693632694446,0.482722252607346,0.270702332258224,100,0,8474.44405150715,7912.5,10245.03222,72.973055028463,2.08498023715416,-6.38260335073912,0,0,0,0,0,0.880291998386383,0.298374235630035,0,0,0,0,46,0,2.26179236887845,14393437610.2552,1.12561905384064,0.282790422439575,0.457919597625732,0.263341844081879,0.783945679664612,0.318013191223145,0,1.68886876,0,0,16.773,3.615,74.84,384568,99019,-1.01813435554504,0.206854581832886,0.260032035946829,2008
"Brunei Darussalam","2009-01-01","2.5426944971537",72.4288425047438,5270,2722,21.8875217073206,0.984291791915894,0.227442741394043,100,0,8695.62989513491,7874.3,10020.11202,74.0628083491461,1.03571774271615,35.4151176012295,0,0,0,0,0,0.913711667060852,0.247372940182686,0,0,0,0,49,0,2.94107203176036,10732592999.3918,1.38712668418884,0.26473930478096,0.782543301582336,0.199493125081062,1.0849860906601,0.273725092411041,0,2.16198969,0,0,16.91,3.684,74.846,390311,99108,-0.730714499950409,0.167764917016029,0.768617845769143,2009
"Brunei Darussalam","2010-01-01","2.5426944971537",72.1062618595825,5270,2722,12.6304325625491,0.857778549194336,0.224352166056633,100,0,8645.30757247136,7170.8,9331.440616,75.1523719165085,0.356869132017602,-9.58818021268441,0,0,0,0,0,0.896480977535248,0.254242449998856,0,0,0,0,53,0,2.85048790060089,13707275498.0569,1.27754700183868,0.260473906993866,0.773040950298309,0.20575550198555,1.10814273357391,0.299773663282394,2.04661011695862,2.09004593,0,0,17.128,3.751,74.849,396053,99168,-0.650570631027222,0.164479494094849,0.252491778236471,2010
"Brunei Darussalam","2011-01-01","2.5426944971537",72.1062618595825,5270,2722,12.5221464155422,0.854477345943451,0.220924183726311,100,0.02,8612.57366016946,7332.7,9571.707577,76.1870967741935,0.137911563169595,-12.2153799939922,0,0,0,0,0,0.89118880033493,0.247638657689095,0,0,0,0,56,0,2.24224141990167,18525128229.6754,1.08519375324249,0.25491926074028,0.842867791652679,0.194383412599564,1.14903604984283,0.31120291352272,3.32209992408752,1.70617342,0,0,17.344,3.813,74.858,401506,99132,-0.610339283943176,0.162797272205353,0.249062280513865,2011
"Brunei Darussalam","2012-01-01","2.5426944971537",72.1062618595825,5270,2722,16.390869864707,0.538632571697235,0.205623239278793,100,0.01,9067.12178519258,7299.5,9531.889438,77.1601518026565,0.111766261400274,4.22974924499965,0,0,0,0,0,0.837379038333893,0.245760545134544,0,0,0,0,60.27306504,0,2.15903448896045,19048443089.2531,0.909327208995819,0.235229834914207,0.787489593029022,0.198711723089218,1.14550006389618,0.309664338827133,2.88959002494812,1.68712533,0,0,17.334,3.926,74.827,406634,98991,-0.506374061107636,0.157928869128227,0.983685574742889,2012
"Brunei Darussalam","2013-01-01","2.5426944971537",72.1062618595825,5270,2722,18.5241158965129,0.639075040817261,0.207118570804596,100,0.01,9698.76269729076,7208.8,9316.351699,78.1218216318786,0.389205053123613,8.56290831494367,0,0,0,0,0,0.864929258823395,0.240037009119987,0,0,0,0,64.5,0,2.27750759504916,18094326392.7086,1.07402229309082,0.240286439657211,0.589224994182587,0.178991481661797,1.09857821464539,0.26990732550621,0,1.71973145,0,0,17.203,4.043,74.799,411702,98821,-0.505072593688965,0.15246693789959,0.485787674352233,2013
"Brunei Darussalam","2014-01-01","2.5426944971537",72.1062618595825,5270,2722,16.0467680139447,0.526151537895203,0.211788699030876,100,0.01,10121.0590991129,7080.3,9190.90146,79.0618595825427,-0.207108731719878,7.48465830203156,0,0,0,0,0,1.08187341690063,0.300630480051041,0,0,0,0,68.77,0,3.08686095781185,17097801091.9771,1.26150703430176,0.210570260882378,0.472058415412903,0.212953254580498,0.980604350566864,0.281676054000854,3.35318994522095,1.77395678,0,0,16.942,4.162,74.779,416656,98614,-0.625015437602997,0.174489602446556,0,2014
"Brunei Darussalam","2015-01-01","2.5426944971537",72.1062618595825,5270,2722,17.8010953153058,0.568516075611115,0.208830982446671,100,0.01,0,6397.7,8467.041421,79.9690702087287,-0.488347420743486,28.0538773175567,0,0,0,0,0,1.05656659603119,0.288031160831451,0,0,0,0,71.2,0,3.27929046083748,12930292949.4216,1.24266231060028,0.215748459100723,0.404601663351059,0.20748496055603,0.848141491413116,0.273574501276016,0,2.26836538,0,0,16.546,4.29,74.75,421437,98351,-0.754139482975006,0.171338081359863,0,2015
"Brunei Darussalam","2016-01-01","2.5426944971537",72.1062618595825,5270,2722,19.076508833343,0.562653183937073,0.190541133284569,100,0.01,0,6968.5,9101.755241,80.8337760910816,-0.278693265753062,16.1483169696267,0,0,0,0,0,1.07920169830322,0.235246017575264,0,0,0,0,90,2.870492,3.53938469923775,11400467372.4943,1.15417206287384,0.212601110339165,0.555983781814575,0.20462192595005,0.589656472206116,0.270386844873428,4.42540979385376,2.42138696,0,0,16.054,4.42,74.733,425994,98021,-0.900963008403778,0.159908801317215,0,2016
